transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns
VS_0726,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0727,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/GTBank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0728,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0729,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0730,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0731,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0732,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0733,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0734,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Absa Kenya,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0735,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Mashreq Neo,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0736,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0737,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0738,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0739,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0740,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0741,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0742,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0743,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Absa Kenya,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0744,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0745,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0746,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0747,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Mashreq Neo,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0748,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0749,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/KCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0750,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0751,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0752,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Equity Bank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0753,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0754,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0755,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0756,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0757,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0758,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/KCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0759,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Emirates NBD,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0760,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0761,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0762,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0763,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0764,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0765,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Mashreq Neo,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0766,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0767,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Equity Bank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0768,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0769,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0770,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0771,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0772,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0773,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/KCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0774,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0775,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/GTBank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0776,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0777,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0778,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Moniepoint,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0779,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0780,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/ADCB,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0781,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0782,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Absa Kenya,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0783,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/Emirates NBD,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0784,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/GTBank,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0785,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/NCBA,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0786,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0787,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/Kuda,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0788,volume,KYC_VERIFICATION,kyc_document_issue,Kenya/Absa Kenya,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0789,volume,KYC_VERIFICATION,kyc_document_issue,Gulf/UAE/RAKBANK,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,15
VS_0790,volume,KYC_VERIFICATION,kyc_document_issue,Nigeria/OPay,unresolved,polite -> mildly_frustrated,neutral_throughout,kyc_incomplete,17
VS_0791,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0792,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0793,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0794,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0795,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0796,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0797,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0798,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0799,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0800,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0801,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0802,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0803,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0804,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Tala,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0805,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0806,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0807,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0808,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0809,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0810,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Tala,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0811,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0812,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/FairMoney,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0813,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0814,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0815,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0816,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0817,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0818,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0819,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0820,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0821,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0822,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0823,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0824,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0825,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0826,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0827,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0828,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0829,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0830,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0831,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0832,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0833,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0834,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0835,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0836,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0837,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Tala,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0838,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0839,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0840,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0841,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0842,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0843,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Tala,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0844,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0845,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/FairMoney,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0846,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0847,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0848,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Branch,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0849,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Mogo,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0850,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0851,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/Carbon,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0852,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/Tala,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0853,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0854,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0855,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0856,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/Dubai Islamic Bank,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0857,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/OKash,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,17
VS_0858,volume,LOAN_RECOVERY,payment_reminder_compliant,Kenya/M-Shwari,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0859,volume,LOAN_RECOVERY,payment_reminder_compliant,Gulf/UAE/ADIB,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0860,volume,LOAN_RECOVERY,payment_reminder_compliant,Nigeria/FairMoney,resolved,slightly_defensive -> cooperative,firm_non_aggressive,loan_reminder,15
VS_0861,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/OKash,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0862,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0863,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0864,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/OKash,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0865,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Tala,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0866,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0867,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Carbon,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0868,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Tala,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0869,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0870,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0871,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Mogo,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0872,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0873,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Carbon,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0874,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Mogo,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0875,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0876,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0877,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0878,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0879,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/OKash,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0880,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0881,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0882,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Carbon,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0883,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Tala,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0884,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0885,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0886,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Tala,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0887,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0888,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0889,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/M-Shwari,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0890,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0891,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Carbon,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0892,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Tala,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0893,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/Dubai Islamic Bank,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0894,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/OKash,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0895,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
VS_0896,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0897,volume,LOAN_RECOVERY,hardship_negotiation,Nigeria/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0898,volume,LOAN_RECOVERY,hardship_negotiation,Kenya/Branch,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,25
VS_0899,volume,LOAN_RECOVERY,hardship_negotiation,Gulf/UAE/ADIB,resolved,distressed -> cautiously_relieved,empathetic_firm,hardship_plan,27
