transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns,customer_start_sentiment,customer_end_sentiment,customer_sentiment_delta,agent_mean_sentiment,agent_min_sentiment,customer_mean_sentiment
VS_0237,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Kuda,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.3971,-0.296,0.0765
VS_0238,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Absa Kenya,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2402,-0.7179,0.1187
VS_0239,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0240,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2861,-0.7179,0.0215
VS_0241,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.3971,-0.296,0.0765
VS_0242,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/ADCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,21,-0.1584,0.0386,0.1969,0.2669,-0.7179,0.0688
VS_0243,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Kuda,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0244,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Absa Kenya,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2402,-0.7179,0.1187
VS_0245,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/ADCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0246,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.2669,-0.7179,0.0938
VS_0247,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/KCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.1358,0.0386,0.1744,0.3558,-0.296,0.2134
VS_0248,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.2669,-0.7179,0.0938
VS_0249,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.0873,0.0386,0.1259,0.3461,-0.296,0.2256
VS_0250,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/KCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.1584,0.0386,0.1969,0.2753,-0.7179,0.1158
VS_0251,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.3574,-0.296,0.1034
VS_0252,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.1358,0.0386,0.1744,0.2948,-0.7179,0.0461
VS_0253,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Absa Kenya,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.3461,-0.296,0.1858
VS_0254,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Emirates NBD,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2943,-0.7179,0.0215
VS_0255,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,0.0008,0.0386,0.0378,0.4055,-0.296,0.1383
VS_0256,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2861,-0.7179,0.0215
VS_0257,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.1358,0.0386,0.1744,0.3558,-0.296,0.2134
VS_0258,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,21,-0.1358,0.0386,0.1744,0.268,-0.7179,0.0733
VS_0259,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/KCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0260,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.2669,-0.7179,0.0938
VS_0261,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0262,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Absa Kenya,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.1358,0.0386,0.1744,0.2948,-0.7179,0.0461
VS_0263,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Emirates NBD,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.4062,-0.296,0.0765
VS_0264,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,0.0008,0.0386,0.0378,0.2936,-0.7179,0.0764
VS_0265,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/KCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0266,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,21,-0.2464,0.0386,0.285,0.2601,-0.7179,0.0512
VS_0267,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.0873,0.0386,0.1259,0.3971,-0.296,0.1163
VS_0268,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Absa Kenya,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2861,-0.7179,0.0215
VS_0269,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.1358,0.0386,0.1744,0.4002,-0.296,0.1985
VS_0270,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.0873,0.0386,0.1259,0.2669,-0.7179,0.1335
VS_0271,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/KCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.3971,-0.296,0.0765
VS_0272,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/ADCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,-0.2464,0.0386,0.285,0.2402,-0.7179,0.1187
VS_0273,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,15,-0.2464,0.0386,0.285,0.3894,-0.296,0.1669
VS_0274,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.2669,-0.7179,0.0938
VS_0275,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.1358,0.0386,0.1744,0.4068,-0.296,0.1041
VS_0276,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.0873,0.0386,0.1259,0.2669,-0.7179,0.1335
VS_0277,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.3461,-0.296,0.1858
VS_0278,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/ADCB,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.2464,0.0386,0.285,0.2669,-0.7179,0.0938
VS_0279,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,19,0.0233,0.0386,0.0153,0.3661,-0.296,0.1633
VS_0280,volume,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,17,-0.1358,0.0386,0.1744,0.2766,-0.7179,0.1214
VS_0281,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Chowdeck,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4124,-0.0265,-0.4388,0.4218,-0.4939,0.1564
VS_0282,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Absa Kenya,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4158,-0.0265,-0.4423,0.4218,-0.4939,0.227
VS_0283,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Mashreq Neo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1451
VS_0284,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Kuda,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1451
VS_0285,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/KCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1464
VS_0286,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/ADCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1632
VS_0287,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Chowdeck,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0622
VS_0288,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4485,0.0045,-0.444,0.4241,-0.4939,0.1812
VS_0289,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.0138
VS_0290,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/GTBank,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4158,-0.0265,-0.4423,0.4218,-0.4939,0.219
VS_0291,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4485,0.0045,-0.444,0.4241,-0.4939,0.2338
VS_0292,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Talabat,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0622
VS_0293,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/OPay,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1179
VS_0294,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Equity Bank,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1393
VS_0295,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Mashreq Neo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.424,0.0045,-0.4196,0.3629,-0.4939,0.2092
VS_0296,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.2018,-0.2192,-0.421,0.3467,-0.4939,0.0963
VS_0297,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0556
VS_0298,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.0138
VS_0299,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/GTBank,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1567
VS_0300,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Absa Kenya,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1647
VS_0301,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.1437,0.0045,-0.1392,0.3629,-0.4939,0.092
VS_0302,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/InDrive,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.0155,-0.2192,-0.2347,0.406,-0.4939,-0.015
VS_0303,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Absa Kenya,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1464
VS_0304,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Uber,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.0138
VS_0305,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Bolt,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.0155,-0.2192,-0.2347,0.406,-0.4939,0.0773
VS_0306,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/NCBA,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1647
VS_0307,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Emirates NBD,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.4674,-0.4939,0.1567
VS_0308,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/OPay,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1179
VS_0309,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Equity Bank,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1567
VS_0310,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.1437,0.0045,-0.1392,0.4241,-0.4939,0.1035
VS_0311,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Bolt,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.1437,0.0045,-0.1392,0.4241,-0.4939,0.073
VS_0312,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Bolt Food,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.2018,-0.2192,-0.421,0.3467,-0.4939,0.0565
VS_0313,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/RAKBANK,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.4158,-0.0265,-0.4423,0.3609,-0.4939,0.2005
VS_0314,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/GTBank,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.4158,-0.0265,-0.4423,0.3609,-0.4939,0.2005
VS_0315,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Bolt,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.0155,-0.2192,-0.2347,0.406,-0.4939,0.009
VS_0316,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/ADCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1567
VS_0317,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Moniepoint,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1327
VS_0318,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/KCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4158,-0.0265,-0.4423,0.4218,-0.4939,0.219
VS_0319,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Mashreq Neo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.424,0.0045,-0.4196,0.3629,-0.4939,0.2092
VS_0320,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Chowdeck,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4485,0.0045,-0.444,0.4241,-0.4939,0.1797
VS_0321,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0556
VS_0322,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Mashreq Neo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1451
VS_0323,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Kuda,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1632
VS_0324,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Bolt Food,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.4485,0.0045,-0.444,0.3629,-0.4939,0.154
VS_0325,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Deliveroo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.2018,-0.2192,-0.421,0.3467,-0.4939,0.0552
VS_0326,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/InDrive,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.0155,-0.2192,-0.2347,0.406,-0.4939,0.0156
VS_0327,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/KCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.3592,-0.2192,-0.5784,0.3467,-0.4939,0.1464
VS_0328,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.0155,-0.2192,-0.2347,0.406,-0.4939,0.0156
VS_0329,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/InDrive,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,-0.0133
VS_0330,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/NCBA,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1647
VS_0331,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Talabat,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.2018,-0.2192,-0.421,0.3467,-0.4939,0.0552
VS_0332,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Bolt,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.008
VS_0333,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/NCBA,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1567
VS_0334,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Uber,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.0629
VS_0335,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Glovo,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0622
VS_0336,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/KCB,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1647
VS_0337,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Careem,unresolved,calm -> frustrated,neutral_throughout,service_complaint,19,0.0155,-0.2192,-0.2347,0.3467,-0.4939,0.0138
VS_0338,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Moniepoint,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1632
VS_0339,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Kenya/Bolt Food,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.4124,-0.0265,-0.4388,0.4218,-0.4939,0.1564
VS_0340,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Gulf/UAE/Talabat,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.2018,-0.2192,-0.421,0.406,-0.4939,0.0556
VS_0341,volume,UNRESOLVED_COMPLAINT,service_quality_complaint,Nigeria/Moniepoint,unresolved,calm -> frustrated,neutral_throughout,service_complaint,17,0.3592,-0.2192,-0.5784,0.406,-0.4939,0.1632
